Date and time,Temperature,Humidity
10/24/2023 6:41:04,29.50,78.4
10/24/2023 6:41:28,29.60,79.1
10/24/2023 6:41:51,29.50,75.1
10/24/2023 6:42:14,29.60,76.8
10/24/2023 6:42:37,29.60,79.1
10/24/2023 6:43:00,29.60,78.7
10/24/2023 6:43:23,29.30,81.3
10/24/2023 6:43:46,29.60,78.7
10/24/2023 6:44:09,29.50,77.8
10/24/2023 6:44:32,29.60,78.4
10/24/2023 6:44:55,29.60,78.6
10/24/2023 6:45:18,29.60,77.8
10/24/2023 6:45:41,29.60,80.7
10/24/2023 6:46:04,29.10,79.1
10/24/2023 6:46:27,29.60,79.4
10/24/2023 6:46:50,29.40,80.3
10/24/2023 6:47:13,29.60,79.9
10/24/2023 6:47:36,29.50,79.1
10/24/2023 6:47:59,29.50,80.9
10/24/2023 6:48:22,29.70,81.2
10/24/2023 6:48:45,29.60,78.4
10/24/2023 6:49:08,29.60,79.1
10/24/2023 6:49:31,29.60,79.2
10/24/2023 6:49:54,29.70,80.9
10/24/2023 6:50:17,29.70,78.9
10/24/2023 6:50:40,29.60,79.1
10/24/2023 6:51:03,29.60,79.1
10/24/2023 6:51:26,29.70,78.7
10/24/2023 6:51:49,29.50,79.1
10/24/2023 6:52:12,29.60,79.9
10/24/2023 6:52:35,29.60,80.4
10/24/2023 6:52:59,29.50,79.1
10/24/2023 6:53:23,29.70,80.6
10/24/2023 6:53:46,29.10,85.7
10/24/2023 6:54:08,29.50,78.7
10/24/2023 6:54:31,29.50,79.1
10/24/2023 6:54:55,29.50,79.1
10/24/2023 6:55:18,29.10,80.1
10/24/2023 6:55:41,29.70,78.7
10/24/2023 6:56:04,29.70,79.7
10/24/2023 6:56:27,29.60,78.9
10/24/2023 6:56:50,29.60,80.9
10/24/2023 6:57:13,29.60,79.1
10/24/2023 6:57:36,29.50,79.9
10/24/2023 6:57:59,29.10,79.3
10/24/2023 6:58:23,29.10,79.3
10/24/2023 6:58:47,29.50,79.2
10/24/2023 6:59:10,29.60,79.1
10/24/2023 6:59:33,29.40,80
10/24/2023 6:59:55,29.60,79.2
10/24/2023 7:00:18,29.40,80
10/24/2023 7:00:42,29.60,80.9
10/24/2023 7:01:05,29.40,79.2
10/24/2023 7:01:28,29.40,79.2
10/24/2023 7:01:51,29.60,79.1
10/24/2023 7:02:14,29.40,79.2
10/24/2023 7:02:37,29.30,77
10/24/2023 7:03:00,29.60,79.1
10/24/2023 7:03:23,29.60,80.7
10/24/2023 7:03:46,29.60,79.1
10/24/2023 7:04:09,29.70,77.8
10/24/2023 7:04:32,29.60,81.1
10/24/2023 7:04:55,29.50,80.6
10/24/2023 7:05:18,29.60,79.1
10/24/2023 7:05:41,29.10,79.3
10/24/2023 7:06:03,29.60,79.1
10/24/2023 7:06:26,29.60,79.1
10/24/2023 7:06:49,29.10,81.1
10/24/2023 7:07:13,29.50,79.1
10/24/2023 7:07:36,29.60,79.2
10/24/2023 7:07:59,29.60,79.1
10/24/2023 7:08:21,29.50,80.1
10/24/2023 7:08:45,29.50,79.1
10/24/2023 7:09:07,29.40,79.2
10/24/2023 7:09:30,29.60,79.1
10/24/2023 7:09:54,29.60,79.1
10/24/2023 7:10:16,29.70,77.9
10/24/2023 7:10:41,29.70,80.6
10/24/2023 7:11:04,29.50,74.2
10/24/2023 7:11:27,29.70,79.1
10/24/2023 7:11:50,29.70,78.4
10/24/2023 7:12:13,29.60,79.1
10/24/2023 7:12:36,29.70,78.9
10/24/2023 7:13:00,29.50,79.7
10/24/2023 7:13:23,29.60,78.7
10/24/2023 7:13:46,29.50,79.1
10/24/2023 7:14:09,29.00,79.6
10/24/2023 7:14:32,29.50,80.2
10/24/2023 7:14:55,29.60,78.7
10/24/2023 7:15:18,29.60,79.7
10/24/2023 7:15:41,29.10,80.1
10/24/2023 7:16:04,29.10,79.4
10/24/2023 7:16:27,29.60,81.1
10/24/2023 7:16:50,29.50,79.1
10/24/2023 7:17:13,29.50,80.6
10/24/2023 7:17:36,29.60,78.2
10/24/2023 7:17:59,29.60,77.8
10/24/2023 7:18:22,29.60,79.1
10/24/2023 7:18:45,29.30,79.2
10/24/2023 7:19:08,29.60,78.4
10/24/2023 7:19:31,29.60,80.9
10/24/2023 7:19:54,29.60,79.2
10/24/2023 7:20:17,29.60,79.1
10/24/2023 7:20:40,29.70,78.4
10/24/2023 7:21:03,29.60,78.7
10/24/2023 7:21:27,29.70,78.6
10/24/2023 7:21:49,29.10,78.4
10/24/2023 7:22:12,29.30,78.2
10/24/2023 7:22:35,29.60,78.6
10/24/2023 7:22:59,29.60,80.2
10/24/2023 7:23:22,29.60,79.1
10/24/2023 7:23:45,29.10,80.8
10/24/2023 7:24:08,29.70,78.9
10/24/2023 7:24:31,29.70,79.1
10/24/2023 7:24:54,29.60,80.9
10/24/2023 7:25:17,29.60,78.4
10/24/2023 7:25:40,29.30,80.5
10/24/2023 7:26:03,29.70,79.2
10/24/2023 7:26:26,29.30,76.9
10/24/2023 7:26:49,29.30,79.2
10/24/2023 7:27:12,29.60,77.1
10/24/2023 7:27:35,29.30,78.5
10/24/2023 7:27:58,29.60,77.4
10/24/2023 7:28:21,29.70,79.1
10/24/2023 7:28:44,29.60,78.2
10/24/2023 7:29:07,29.30,77.9
10/24/2023 7:29:30,29.60,78.4
10/24/2023 7:29:53,29.10,78.3
10/24/2023 7:30:16,29.60,85.5
10/24/2023 7:30:39,29.40,76.7
10/24/2023 7:31:02,29.50,78.9
10/24/2023 7:31:25,29.30,80.7
10/24/2023 7:31:48,29.60,79.6
10/24/2023 7:32:10,29.50,80.2
10/24/2023 7:32:34,29.60,78.4
10/24/2023 7:32:57,29.30,77.9
10/24/2023 7:33:20,29.50,79.1
10/24/2023 7:33:43,29.60,78.4
10/24/2023 7:34:06,29.70,78.4
10/24/2023 7:34:29,29.30,79.8
10/24/2023 7:34:51,29.70,78.4
10/24/2023 7:35:14,29.60,78.2
10/24/2023 7:35:38,29.60,79.1
10/24/2023 7:36:01,29.30,80.5
10/24/2023 7:36:24,29.30,78.5
10/24/2023 7:36:47,29.60,78.9
10/24/2023 7:37:09,29.60,77.4
10/24/2023 7:37:33,29.70,79.9
10/24/2023 7:37:56,29.60,79.1
10/24/2023 7:38:19,29.70,76.8
10/24/2023 7:38:42,29.60,76.4
10/24/2023 7:39:05,29.70,76.8
10/24/2023 7:39:28,29.60,79.1
10/24/2023 7:39:51,29.60,76.8
10/24/2023 7:40:14,29.30,78.2
10/24/2023 7:40:38,29.60,78.4
10/24/2023 7:41:01,29.60,76.9
10/24/2023 7:41:26,29.60,79.1
10/24/2023 7:41:49,29.60,77.8
10/24/2023 7:42:12,29.70,80.4
10/24/2023 7:42:35,29.70,77.8
10/24/2023 7:42:58,29.70,76.8
10/24/2023 7:43:21,29.50,78.1
10/24/2023 7:43:44,29.70,77.9
10/24/2023 7:44:07,29.60,78.4
10/24/2023 7:44:30,29.60,79.1
10/24/2023 7:44:54,29.50,77.8
10/24/2023 7:45:19,29.60,77.4
10/24/2023 7:45:42,29.60,80.4
10/24/2023 7:46:05,29.70,77.8
10/24/2023 7:46:27,29.60,77.8
10/24/2023 7:46:51,29.90,77.7
10/24/2023 7:47:14,29.60,76.8
10/24/2023 7:47:37,29.60,77.8
10/24/2023 7:47:59,29.60,77.8
10/24/2023 7:48:22,29.60,78
10/24/2023 7:48:46,29.60,77.8
10/24/2023 7:49:09,29.50,79.1
10/24/2023 7:49:32,29.50,77.8
10/24/2023 7:49:54,29.60,77.8
10/24/2023 7:50:44,29.50,79.2
10/24/2023 7:50:50,29.50,77.8
10/24/2023 7:51:07,29.60,77.8
10/24/2023 7:51:29,29.10,80.1
10/24/2023 7:51:53,29.30,80.3
10/24/2023 7:52:15,29.60,79.6
10/24/2023 7:52:38,29.60,79.1
10/24/2023 7:53:01,29.70,77.8
10/24/2023 7:53:24,29.60,77.8
10/24/2023 7:53:48,29.70,77.8
10/24/2023 7:54:11,29.60,75.3
10/24/2023 7:54:34,29.60,77.4
10/24/2023 7:54:57,29.10,77
10/24/2023 7:55:20,29.60,79.6
10/24/2023 7:55:43,29.60,77.8
10/24/2023 7:56:06,29.60,77.4
10/24/2023 7:56:29,29.60,81.1
10/24/2023 7:56:51,29.30,78
10/24/2023 7:57:14,29.70,78.4
10/24/2023 7:57:37,29.60,77.9
10/24/2023 7:58:00,29.60,77.8
10/24/2023 7:58:24,29.50,78.4
10/24/2023 7:58:48,29.70,77.8
10/24/2023 7:59:11,29.60,78.9
10/24/2023 7:59:34,29.60,77.8
10/24/2023 7:59:57,29.60,77.4
10/24/2023 8:00:20,29.10,79.3
10/24/2023 8:00:43,29.60,76.8
10/24/2023 8:01:06,29.60,77.8
10/24/2023 8:01:29,29.60,77.8
10/24/2023 8:01:53,29.60,79.1
10/24/2023 8:02:16,29.60,78
10/24/2023 8:02:39,29.60,78.4
10/24/2023 8:03:02,29.70,76.8
10/24/2023 8:03:25,29.70,77
10/24/2023 8:03:48,29.60,77.8
10/24/2023 8:04:11,29.50,77.4
10/24/2023 8:04:35,29.60,79.1
10/24/2023 8:04:58,29.60,77.9
10/24/2023 8:05:21,29.60,77.8
10/24/2023 8:05:44,29.60,80.4
10/24/2023 8:06:07,29.40,78
10/24/2023 8:06:30,29.60,77.9
10/24/2023 8:06:54,29.70,75.1
10/24/2023 8:07:17,29.50,78.2
10/24/2023 8:07:40,29.50,75.1
10/24/2023 8:08:03,29.60,79.7
10/24/2023 8:08:26,29.60,79.1
10/24/2023 8:08:50,29.10,77
10/24/2023 8:09:13,29.60,77.8
10/24/2023 8:09:36,29.70,78.9
10/24/2023 8:09:59,29.60,78.4
10/24/2023 8:10:23,29.70,78.7
10/24/2023 8:10:46,29.30,76.9
10/24/2023 8:11:09,29.60,80.4
10/24/2023 8:11:33,29.70,78.2
10/24/2023 8:11:56,29.60,79.1
10/24/2023 8:12:19,29.60,78.1
10/24/2023 8:12:42,29.60,79.6
10/24/2023 8:13:06,29.10,77.8
10/24/2023 8:13:29,29.50,78.4
10/24/2023 8:13:54,29.60,77.8
10/24/2023 8:14:17,29.10,80.6
10/24/2023 8:14:40,29.60,79.7
10/24/2023 8:15:03,29.60,78.7
10/24/2023 8:15:26,29.60,77.1
10/24/2023 8:15:49,29.60,79.9
10/24/2023 8:16:13,29.60,78.9
10/24/2023 8:16:36,29.60,76.8
10/24/2023 8:16:59,29.60,79.9
10/24/2023 8:17:22,29.60,78.4
10/24/2023 8:17:45,29.60,79.1
10/24/2023 8:18:08,29.20,79.9
10/24/2023 8:18:31,29.60,77.8
10/24/2023 8:18:55,29.60,79.1
10/24/2023 8:19:18,29.60,77.8
10/24/2023 8:19:41,29.60,78.7
10/24/2023 8:20:04,29.30,79.2
10/24/2023 8:20:32,29.60,78.4
10/24/2023 8:20:54,29.60,79.1
10/24/2023 8:21:17,29.60,77.8
10/24/2023 8:21:40,29.60,77.8
10/24/2023 8:22:03,29.70,80.2
10/24/2023 8:22:26,29.20,78.1
10/24/2023 8:22:49,29.10,82.1
10/24/2023 8:23:12,29.60,80.7
10/24/2023 8:23:35,29.50,77.8
10/24/2023 8:23:58,29.10,78.1
10/24/2023 8:24:21,29.50,79.1
10/24/2023 8:24:44,29.50,78.2
10/24/2023 8:25:07,29.50,78.4
10/24/2023 8:25:30,29.60,77.4
10/24/2023 8:25:53,29.60,78.6
10/24/2023 8:26:16,29.50,79.1
10/24/2023 8:26:39,29.70,77.8
10/24/2023 8:27:02,29.70,78.4
10/24/2023 8:27:25,29.70,76.8
10/24/2023 8:27:48,29.70,77.8
10/24/2023 8:28:11,29.60,77.9
10/24/2023 8:28:34,29.50,78.1
10/24/2023 8:28:57,29.80,77.9
10/24/2023 8:29:20,29.90,79.8
10/24/2023 8:29:44,29.30,77
10/24/2023 8:30:07,29.90,78.3
10/24/2023 8:30:30,29.90,77
10/24/2023 8:30:54,30.20,77.6
10/24/2023 8:31:17,29.60,76.8
10/24/2023 8:31:40,29.30,78.5
10/24/2023 8:32:03,30.20,79.5
10/24/2023 8:32:26,29.30,76.9
10/24/2023 8:32:49,29.60,77
10/24/2023 8:33:12,29.90,77.8
10/24/2023 8:33:35,29.90,77.7
10/24/2023 8:33:58,29.90,76.9
10/24/2023 8:34:21,29.90,77.7
10/24/2023 8:34:44,29.90,76.7
10/24/2023 8:35:07,30.00,77.9
10/24/2023 8:35:30,29.90,80
10/24/2023 8:35:53,29.50,76.7
10/24/2023 8:36:16,30.20,78.4
10/24/2023 8:36:39,29.90,77.3
10/24/2023 8:37:03,29.90,77.7
10/24/2023 8:37:26,30.00,78.2
10/24/2023 8:37:49,30.20,78.2
10/24/2023 8:38:12,30.20,77.5
10/24/2023 8:38:35,30.00,76.6
10/24/2023 8:38:58,30.20,77.2
10/24/2023 8:39:21,29.90,76.3
10/24/2023 8:39:45,29.90,77.8
10/24/2023 8:40:08,29.90,79.6
10/24/2023 8:40:31,29.90,77.6
10/24/2023 8:40:54,29.60,79.7
10/24/2023 8:41:17,30.10,78.9
10/24/2023 8:41:40,29.90,77.3
10/24/2023 8:42:03,29.60,76.8
10/24/2023 8:42:26,29.90,76.7
10/24/2023 8:42:49,30.00,77.6
10/24/2023 8:43:12,29.90,78.3
10/24/2023 8:43:35,30.20,78
10/24/2023 8:43:59,29.60,77.6
10/24/2023 8:44:22,29.60,77.9
10/24/2023 8:44:45,29.90,76.7
10/24/2023 8:45:08,29.90,77.7
10/24/2023 8:45:31,29.90,84.4
10/24/2023 8:45:54,30.20,77.6
10/24/2023 8:46:17,29.90,78.3
10/24/2023 8:46:40,29.90,76.9
10/24/2023 8:47:03,30.20,77.6
10/24/2023 8:47:26,29.90,77.7
10/24/2023 8:47:49,29.90,76.6
10/24/2023 8:48:12,29.90,77.5
10/24/2023 8:48:35,29.90,77.6
10/24/2023 8:48:58,29.90,77.3
10/24/2023 8:49:21,29.60,77.9
10/24/2023 8:49:45,29.90,76.7
10/24/2023 8:50:08,29.90,77.3
10/24/2023 8:50:31,29.90,77.7
10/24/2023 8:50:54,30.00,77.6
10/24/2023 8:51:17,30.20,77.7
10/24/2023 8:51:40,29.90,76.7
10/24/2023 8:52:03,29.90,77.7
10/24/2023 8:52:26,29.90,77.4
10/24/2023 8:52:49,29.90,77.7
10/24/2023 8:53:12,29.90,77.3
10/24/2023 8:53:35,29.90,77.3
10/24/2023 8:53:59,29.60,77.9
10/24/2023 8:54:22,29.30,77.8
10/24/2023 8:54:46,29.90,77.7
10/24/2023 8:55:09,29.30,77
10/24/2023 8:55:32,29.90,77
10/24/2023 8:55:55,30.00,77.6
10/24/2023 8:56:19,30.20,77.7
10/24/2023 8:56:42,29.90,79.8
10/24/2023 8:57:05,29.90,78.3
10/24/2023 8:57:28,30.00,83.4
10/24/2023 8:57:51,29.90,77
10/24/2023 8:58:14,29.90,76.7
10/24/2023 8:58:37,29.90,77.5
10/24/2023 8:59:00,29.90,79
10/24/2023 8:59:24,29.90,76.7
10/24/2023 8:59:46,29.50,77.8
10/24/2023 9:00:10,30.00,77.7
10/24/2023 9:00:33,29.90,80.3
10/24/2023 9:00:56,29.90,77.7
10/24/2023 9:01:19,29.90,79
10/24/2023 9:01:42,29.60,76.7
10/24/2023 9:02:05,29.90,79.6
10/24/2023 9:02:28,29.60,79.1
10/24/2023 9:02:51,29.90,77.3
10/24/2023 9:03:15,29.90,77.8
10/24/2023 9:03:38,29.90,77.3
10/24/2023 9:04:01,30.00,79.9
10/24/2023 9:04:24,29.90,78.3
10/24/2023 9:04:47,29.90,77
10/24/2023 9:05:11,29.90,77.8
10/24/2023 9:05:35,29.90,76.7
10/24/2023 9:05:58,29.90,75
10/24/2023 9:06:21,30.00,77.4
10/24/2023 9:06:45,29.90,77.5
10/24/2023 9:07:08,29.90,78.6
10/24/2023 9:07:32,29.90,78.3
10/24/2023 9:07:55,29.60,77.6
10/24/2023 9:08:18,29.90,77.8
10/24/2023 9:08:42,29.60,77.6
10/24/2023 9:09:06,29.90,78.6
10/24/2023 9:09:29,30.00,78.5
10/24/2023 9:09:51,30.00,79.5
10/24/2023 9:10:14,30.00,77.7
10/24/2023 9:10:37,30.00,78.2
10/24/2023 9:11:01,30.00,85.3
10/24/2023 9:11:24,30.20,77.7
10/24/2023 9:11:47,30.20,77.2
10/24/2023 9:12:10,30.20,77.3
10/24/2023 9:12:34,30.10,77.2
10/24/2023 9:12:57,30.00,78.7
10/24/2023 9:13:20,30.00,77.8
10/24/2023 9:13:43,29.60,77.4
10/24/2023 9:14:06,30.20,76.3
10/24/2023 9:14:30,30.20,75.8
10/24/2023 9:14:53,30.00,77.2
10/24/2023 9:15:16,30.20,77.7
10/24/2023 9:15:39,30.00,77.2
10/24/2023 9:16:02,30.20,78.7
10/24/2023 9:16:25,29.70,76.4
10/24/2023 9:16:48,29.90,79
10/24/2023 9:17:12,30.00,76.6
10/24/2023 9:17:36,30.20,76.9
10/24/2023 9:17:59,30.20,77.2
10/24/2023 9:18:22,29.60,76.9
10/24/2023 9:18:45,30.20,84.3
10/24/2023 9:19:09,29.90,76.7
10/24/2023 9:19:32,30.10,77.6
10/24/2023 9:19:55,30.20,77.2
10/24/2023 9:20:18,30.20,77.4
10/24/2023 9:20:41,30.00,77.3
10/24/2023 9:21:04,30.00,77.4
10/24/2023 9:21:27,30.20,76.6
10/24/2023 9:21:50,30.20,78.9
10/24/2023 9:22:14,30.00,83.2
10/24/2023 9:22:37,30.00,78
10/24/2023 9:23:01,30.20,77.2
10/24/2023 9:23:24,30.00,79
10/24/2023 9:23:47,30.20,77.4
10/24/2023 9:24:10,30.00,77.2
10/24/2023 9:24:34,30.00,77.7
10/24/2023 9:24:59,30.00,77.2
10/24/2023 9:25:22,30.20,76.6
10/24/2023 9:25:45,30.20,77.4
10/24/2023 9:26:08,29.90,77.3
10/24/2023 9:26:31,29.90,77.5
10/24/2023 9:26:54,29.90,77
10/24/2023 9:27:17,29.90,78.6
10/24/2023 9:27:40,29.90,78.1
10/24/2023 9:28:03,29.60,76.4
10/24/2023 9:28:27,29.60,77.6
10/24/2023 9:28:50,30.20,90
10/24/2023 9:29:13,29.90,79.1
10/24/2023 9:29:39,29.50,77.6
10/24/2023 9:30:02,30.00,77.7
10/24/2023 9:30:26,30.00,76.6
10/24/2023 9:30:50,29.90,77.3
10/24/2023 9:31:13,30.00,77.2
10/24/2023 9:31:36,30.00,77.9
10/24/2023 9:31:58,30.20,77.4
10/24/2023 9:32:22,30.00,77.2
10/24/2023 9:32:45,30.00,77.2
10/24/2023 9:33:08,30.00,77.4
10/24/2023 9:33:31,29.90,77.5
10/24/2023 9:33:54,29.90,77.3
10/24/2023 9:34:17,30.10,80.4
10/24/2023 9:34:41,30.20,77.4
10/24/2023 9:35:04,30.00,78.2
10/24/2023 9:35:28,29.90,76.7
10/24/2023 9:35:51,29.90,78.3
10/24/2023 9:36:14,29.70,77.9
10/24/2023 9:36:37,30.20,76.2
10/24/2023 9:37:00,30.20,77.7
10/24/2023 9:37:24,30.20,83.2
10/24/2023 9:37:47,30.00,78.9
10/24/2023 9:38:10,30.00,78
10/24/2023 9:38:33,29.80,77
10/24/2023 9:38:57,29.80,77.3
10/24/2023 9:39:20,30.20,77.4
10/24/2023 9:39:43,30.00,78
10/24/2023 9:40:06,29.60,76.8
10/24/2023 9:40:29,30.00,84.5
10/24/2023 9:40:52,30.40,76.6
10/24/2023 9:41:15,29.80,77.4
10/24/2023 9:41:38,30.30,77.1
10/24/2023 9:42:01,29.90,79
10/24/2023 9:42:24,30.10,76.6
10/24/2023 9:42:48,30.20,77.6
10/24/2023 9:43:11,29.90,76.7
10/24/2023 9:43:34,30.00,77.4
10/24/2023 9:43:57,30.20,77.4
10/24/2023 9:44:20,29.80,77.3
10/24/2023 9:44:44,30.20,77.4
10/24/2023 9:45:07,30.00,76.6
10/24/2023 9:45:30,30.30,78.8
10/24/2023 9:45:53,29.90,77
10/24/2023 9:46:16,30.20,77.7
10/24/2023 9:46:39,30.20,78.5
10/24/2023 9:47:02,30.20,78.7
10/24/2023 9:47:25,30.20,77.2
10/24/2023 9:47:48,30.20,77.6
10/24/2023 9:48:11,30.20,78.7
10/24/2023 9:48:34,30.00,76.9
10/24/2023 9:48:57,30.20,76.7
10/24/2023 9:49:20,30.00,78.5
10/24/2023 9:49:43,30.00,74.9
10/24/2023 9:50:06,30.20,76.6
10/24/2023 9:50:29,30.00,78.7
10/24/2023 9:50:52,29.90,77.1
10/24/2023 9:51:15,30.20,77.2
10/24/2023 9:51:39,30.00,77.7
10/24/2023 9:52:02,30.20,77.7
10/24/2023 9:52:25,29.80,77.3
10/24/2023 9:52:47,30.20,77.2
10/24/2023 9:53:10,30.20,76.6
10/24/2023 9:53:34,30.20,77.2
10/24/2023 9:53:56,30.10,76.9
10/24/2023 9:54:19,30.00,76.6
10/24/2023 9:54:42,30.20,76.6
10/24/2023 9:55:06,30.20,77.2
10/24/2023 9:55:29,30.20,77.4
10/24/2023 9:55:51,30.20,76.6
10/24/2023 9:56:14,30.00,76.9
10/24/2023 9:56:37,30.20,77.6
10/24/2023 9:57:00,30.20,76.6
10/24/2023 9:57:23,30.10,76.8
10/24/2023 9:57:46,29.90,78.5
10/24/2023 9:58:09,30.10,78.7
10/24/2023 9:58:32,29.90,76.8
10/24/2023 9:58:55,30.00,77.2
10/24/2023 9:59:18,30.00,76.6
10/24/2023 9:59:41,30.20,76.9
10/24/2023 10:00:04,30.10,78
10/24/2023 10:00:27,30.20,76.6
10/24/2023 10:00:51,30.20,78.5
10/24/2023 10:01:14,30.00,78
10/24/2023 10:01:37,30.40,76.7
10/24/2023 10:02:00,30.20,84.3
10/24/2023 10:02:23,30.10,74.1
10/24/2023 10:02:47,30.00,76.6
10/24/2023 10:03:10,30.20,75.5
10/24/2023 10:03:33,30.20,76.6
10/24/2023 10:03:56,29.90,75.8
10/24/2023 10:04:19,30.20,77.2
10/24/2023 10:04:43,30.20,77.9
10/24/2023 10:05:06,29.90,78.6
10/24/2023 10:05:29,30.20,77.4
10/24/2023 10:05:51,30.20,78.9
10/24/2023 10:06:15,30.20,77.6
10/24/2023 10:06:38,30.10,76.6
10/24/2023 10:07:01,30.00,77.7
10/24/2023 10:07:24,29.90,77
10/24/2023 10:07:47,30.20,75.7
10/24/2023 10:08:10,30.10,76.6
10/24/2023 10:08:33,29.90,76.9
10/24/2023 10:08:56,30.20,76.6
10/24/2023 10:09:19,30.20,76.6
10/24/2023 10:09:43,30.20,78.5
10/24/2023 10:10:06,30.20,76.6
10/24/2023 10:10:29,30.40,77.3
10/24/2023 10:10:52,30.20,76.6
10/24/2023 10:11:16,30.20,76.6
10/24/2023 10:11:39,30.20,76.6
10/24/2023 10:12:02,30.20,77.2
10/24/2023 10:12:25,29.70,76.8
10/24/2023 10:12:48,30.00,78.2
10/24/2023 10:13:11,30.20,76.6
10/24/2023 10:13:34,30.20,78.9
10/24/2023 10:13:57,30.10,76.9
10/24/2023 10:14:20,30.20,76.7
10/24/2023 10:14:43,30.00,76.6
10/24/2023 10:15:06,30.70,77.2
10/24/2023 10:15:29,30.20,76.6
10/24/2023 10:15:53,30.40,76.7
10/24/2023 10:16:16,30.20,76.6
10/24/2023 10:16:39,30.20,76.7
10/24/2023 10:17:02,30.20,76.6
10/24/2023 10:17:25,30.20,76.6
10/24/2023 10:17:48,30.20,78.7
10/24/2023 10:18:11,30.00,77.6
10/24/2023 10:18:34,30.20,77.8
10/24/2023 10:18:57,30.20,76.6
10/24/2023 10:19:20,29.90,76.7
10/24/2023 10:19:43,30.20,76.6
10/24/2023 10:20:06,30.20,76.6
10/24/2023 10:20:29,30.40,78.4
10/24/2023 10:20:52,30.20,76.9
10/24/2023 10:21:16,30.20,77
10/24/2023 10:21:39,30.20,76.6
10/24/2023 10:22:03,30.20,76.6
10/24/2023 10:22:26,30.20,77.7
10/24/2023 10:22:49,30.20,77.2
10/24/2023 10:23:12,30.00,77.2
10/24/2023 10:23:35,30.20,77.7
10/24/2023 10:23:59,30.20,76.6
10/24/2023 10:24:22,29.80,76.7
10/24/2023 10:24:45,30.20,76.6
10/24/2023 10:25:09,30.10,77
10/24/2023 10:25:31,30.20,78.9
10/24/2023 10:25:55,29.70,77.4
10/24/2023 10:26:18,30.20,76.6
10/24/2023 10:26:41,29.60,78.7
10/24/2023 10:27:04,30.00,77
10/24/2023 10:27:26,30.30,76.7
10/24/2023 10:27:49,30.20,76.9
10/24/2023 10:28:12,30.20,78.9
10/24/2023 10:28:35,30.20,76.6
10/24/2023 10:28:58,30.20,77
10/24/2023 10:29:22,30.40,76.8
10/24/2023 10:29:45,30.20,76.9
10/24/2023 10:30:08,29.90,77
10/24/2023 10:30:31,30.20,76.8
10/24/2023 10:30:54,30.40,76.5
10/24/2023 10:31:18,30.30,76.5
10/24/2023 10:31:42,29.90,77.5
10/24/2023 10:32:05,30.40,76.5
10/24/2023 10:32:28,30.20,75.7
10/24/2023 10:32:51,30.20,77.7
10/24/2023 10:33:14,30.20,76.8
10/24/2023 10:33:37,30.20,76.6
10/24/2023 10:34:00,30.20,77.2
10/24/2023 10:34:23,30.20,76.7
10/24/2023 10:34:46,30.20,76.6
10/24/2023 10:35:09,30.20,77.8
10/24/2023 10:35:32,30.20,77.3
10/24/2023 10:35:55,30.20,76.6
10/24/2023 10:36:18,30.20,76.7
10/24/2023 10:36:41,29.90,76.7
10/24/2023 10:37:04,30.70,76.4
10/24/2023 10:37:27,30.20,77.2
10/24/2023 10:37:50,30.40,76.7
10/24/2023 10:38:14,29.90,76.8
10/24/2023 10:38:37,30.70,76.4
10/24/2023 10:39:00,30.20,77.2
10/24/2023 10:39:24,30.10,78
10/24/2023 10:39:47,29.90,76.6
10/24/2023 10:40:10,30.30,76.6
10/24/2023 10:40:33,30.40,77.3
10/24/2023 10:40:56,30.30,76.3
10/24/2023 10:41:19,29.90,75.8
10/24/2023 10:41:43,30.20,76.6
10/24/2023 10:42:06,30.40,78.3
10/24/2023 10:42:29,30.70,76.5
10/24/2023 10:42:52,30.40,75.6
10/24/2023 10:43:15,30.30,76.6
10/24/2023 10:43:38,30.10,76.5
10/24/2023 10:44:01,30.70,77.8
10/24/2023 10:44:25,30.30,76.3
10/24/2023 10:44:49,30.00,76.5
10/24/2023 10:45:12,30.40,77.3
10/24/2023 10:45:35,30.00,76.6
10/24/2023 10:45:58,30.30,77.1
10/24/2023 10:46:21,30.70,77
10/24/2023 10:46:44,30.40,77.5
10/24/2023 10:47:08,30.20,76.4
10/24/2023 10:47:31,30.30,78.8
10/24/2023 10:47:54,30.30,76.6
10/24/2023 10:48:17,30.00,76.7
10/24/2023 10:48:41,29.90,76.5
10/24/2023 10:49:04,30.30,76.3
10/24/2023 10:49:27,30.30,77.1
10/24/2023 10:49:50,30.40,77.5
10/24/2023 10:50:13,30.30,76.3
10/24/2023 10:50:36,30.40,75.6
10/24/2023 10:50:59,30.30,85.2
10/24/2023 10:51:22,29.90,77.7
10/24/2023 10:51:45,30.40,78.8
10/24/2023 10:52:08,30.30,76.1
10/24/2023 10:52:31,30.10,76.4
10/24/2023 10:52:54,30.30,77.5
10/24/2023 10:53:17,30.10,77.9
10/24/2023 10:53:40,30.20,77.6
10/24/2023 10:54:03,30.30,77.6
10/24/2023 10:54:26,30.30,76.3
10/24/2023 10:54:49,30.30,75.6
10/24/2023 10:55:13,30.20,76.6
10/24/2023 10:55:36,30.00,76.2
10/24/2023 10:55:59,30.40,76.3
10/24/2023 10:56:22,30.70,76.3
10/24/2023 10:56:45,30.30,76.6
10/24/2023 10:57:08,30.40,77.5
10/24/2023 10:57:31,30.40,76.6
10/24/2023 10:57:54,30.70,75.5
10/24/2023 10:58:17,30.10,76.9
10/24/2023 10:58:40,30.40,76.2
